HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
1599,5.00797581,-64.8776232,4.23,116.38,4.559391764286961,8.592541673827116,0.4229323516965953,0.03706111150790511,-0.9054030593620644
113229,343.94957092,-75.45609056,10.42,116.02,10.742664305657891,8.619203585588684,0.2413328318769776,-0.06943100895977047,-0.9679554737967376
93873,286.77443107,20.88888827,10.77,115.91,11.09060452914811,8.627383314640667,0.26963562645599026,-0.8945187899476525,0.3565568164770843
111802,339.68872796,-20.62094006,9.06,115.71,9.376854467928519,8.642295393656559,0.8777353221159893,-0.3248804781310218,-0.35218372937899795
27913,88.59618305,20.27641498,4.39,115.43,4.701593478293878,8.663259118080221,0.022980628199508114,0.9377501255509962,0.34654955310409336
25578,82.00110606,9.64577431,12.48,115.04,12.784244365194038,8.692628650904032,0.13718669340118997,0.9762707913157506,0.1675564178936934
32984,103.07653738,-5.17370508,6.58,114.94,6.8823559639883936,8.700191404210889,-0.2253306675155209,0.9701002343537328,-0.09017552652378828
14559,46.99144229,-28.22097006,11.72,114.73,12.01838496792378,8.716116098666433,0.6010257595226269,0.6443282475380506,-0.47287328727133016
31293,98.43325369,-75.63066752,10.35,114.18,10.637950193353321,8.758101243650373,-0.03639611640811386,0.24548803540066172,-0.9687161334392704
109388,332.41534076,-4.64068104,10.41,113.97,10.693952741371914,8.77423883478108,0.883421932014834,-0.4615406877334471,-0.08090663509079221
84720,259.76230946,-46.6365001,5.47,113.81,5.750902116710702,8.786574114752653,-0.1220352361759265,-0.6756926948288193,-0.7270122304930322
23311,75.20282168,-5.75097923,6.22,113.46,6.494213896143418,8.813678829543449,0.25411267543504135,0.9619696943523748,-0.1002050663930915
99825,303.8190747,-27.03253576,5.73,113.33,6.001724443838153,8.823788934968675,0.49576592575912637,-0.7400332278342184,-0.4544963900378793
93899,286.80626789,20.87782548,10.76,112.82,11.021930476946874,8.863676653075695,0.27015253122316524,-0.8944347144141623,0.3563764183059431
60559,186.21595803,-18.23667929,11.28,112.52,11.536148617465816,8.887308922858159,-0.9441880521972952,-0.10283773353682184,-0.312943002236649
108706,330.30365718,28.30681743,11.99,111.57,12.227737165393176,8.962982880702695,0.7647892137570956,-0.43616336969288183,0.4741929706975358
27072,86.11656241,-22.44748663,3.59,111.49,3.826179577298406,8.969414297246386,0.06259521455143494,0.9221077598564349,-0.38183650732716373
47103,144.00645894,-21.65839234,10.91,111.41,11.144620871150176,8.975854950183999,-0.7519626467685181,0.5462033380962175,-0.3690719324433031
56528,173.86248684,-32.53790001,9.81,110.65,10.029757091316382,9.037505648441034,-0.8382036992207059,0.09013323637413054,-0.537857377297597
17378,55.81231706,-9.76519868,3.52,110.58,3.7383829280135874,9.043226623259176,0.5537641719991134,0.815216151142219,-0.16961093339464564
55360,170.03762202,65.84603892,9.31,109.95,9.515976168484046,9.0950432014552,-0.4030200396140745,0.07079047620981009,0.9124492074342868
66906,205.68061204,33.29182156,12.03,109.89,12.234790866921037,9.100009100009098,-0.7533200328320419,-0.3622345459789809,0.5489035086728203
82724,253.63222815,-62.40023361,11.85,109.57,12.048458308245133,9.126585744273061,-0.13055664314714158,-0.44451640133473963,-0.8862054682039389
40501,124.03417002,1.30242701,10.08,109.23,10.271709668268032,9.154994049253864,-0.5595426282437298,0.8284898362296722,0.022729681965000546
64394,197.97051117,27.87603769,4.23,109.23,4.421709668268035,9.154994049253864,-0.840837585257079,-0.2727263251438856,0.46756016382125193
57939,178.23256802,37.73280827,6.42,109.21,6.611312035523921,9.156670634557273,-0.7904969800713871,0.024392598976531437,0.6119800042592789
15457,49.83974536,3.36997055,4.84,109.18,5.030715449849713,9.159186664224213,0.6438124710793014,0.7629220408372231,0.0587831752079647
105858,321.61038385,-65.36814438,4.21,108.5,4.387148690922742,9.21658986175115,0.3266795703182595,-0.25882665334162247,-0.9090045224621564
57443,176.63436255,-40.50133452,4.89,108.23,5.061738292234241,9.239582370876834,-0.759079329239454,0.04464078123216019,-0.6494657593533033
23512,75.83426652,-17.3724529,11.71,107.86,11.87430207976072,9.271277582050805,0.23356405842042588,0.9253629759872047,-0.2985819707991156
23932,77.14473389,-18.1686451,10.28,107.3,10.432998609829756,9.319664492078283,0.2113963285388911,0.9263276936918621,-0.31181500313453964
29277,92.58180602,82.11000311,10.48,106.43,10.615320310755227,9.395847035610256,-0.006183505246026103,0.1371322725727786,0.9905334442016067
21932,70.73070762,18.96088078,9.95,106.16,10.079804549281896,9.419743782969098,0.31210246509881023,0.8927583150791384,0.3249225171272435
9724,31.26683543,-17.61420901,10.19,105.94,10.315299842997897,9.439305267132333,0.8146845639922278,0.49469031560216614,-0.30260626702403737
9786,31.45378802,-30.17689282,12.15,105.64,12.269141962674432,9.466111321469144,0.7374523910120013,0.45109365774365806,-0.5026713468401891
86776,265.98314449,43.38007697,10.49,105.39,10.60399702255844,9.488566277635453,-0.05091324379306135,-0.7250281150512571,0.6868348229317508
47425,144.94490302,-41.06842435,10.72,105.34,10.832966570107311,9.493070058857032,-0.6171635368320139,0.43302761331464906,-0.6569598579152445
56452,173.62480364,-32.83334205,5.96,104.84,6.062635061372816,9.538344143456696,-0.835055180630057,0.09330041595224169,-0.5421972682391912
56997,175.26260484,34.20256022,5.31,104.81,5.412013604919392,9.541074324968987,-0.8242299841758832,0.06830565430898501,0.5621203347814814
46655,142.68715327,0.32400295,11.71,103.56,11.785960208814176,9.656237929702584,-0.795324870854065,0.6061570522902961,0.005654888124798594
61629,189.47165252,-52.00155006,10.65,103.54,10.725540803229189,9.658103148541624,-0.6072472200100846,-0.10130950659096599,-0.7880274092087908
82003,251.2765772,33.5082975,8.1,102.35,8.150439234992621,9.770395701025883,-0.2676518450998895,-0.7896801501590421,0.5520577417801669
