HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
99695,303.45751248,-47.61533621,9.5,21.24,6.1357725620471575,47.08097928436911,17.497475148061646,-26.478441730395552,-34.775696935477875
99742,303.56910667,15.19746767,4.94,21.24,1.5757725620471588,47.08097928436911,25.12264173597493,-37.85688411254631,12.34211521054158
108859,330.79481049,18.88436326,7.65,21.24,4.285772562047159,47.08097928436911,38.88390399689197,-21.73610156751293,15.238192444723966
2824,8.96750287,29.23785059,8.37,21.23,5.0047499708299945,47.103155911446045,40.59979903503075,6.40677343478259,23.006887431560035
20492,65.88444721,14.67052187,9.11,21.23,5.744749970829995,47.103155911446045,18.617891575346146,41.59052582360787,11.929357561178909
22142,71.47472303,-48.03541947,9.22,21.23,5.854749970829996,47.103155911446045,10.007167990413851,29.8644811293552,-35.02394398842052
61505,189.02790798,-42.85215194,7.89,21.23,4.524749970829995,47.103155911446045,-34.1040676544093,-5.4185833149221185,-32.035274637510376
77083,236.09067657,15.29984249,8.2,21.23,4.834749970829996,47.103155911446045,-25.346578258147968,-37.70643223416484,12.429128512969447
91971,281.19306613,37.60505025,4.34,21.23,0.9747499708299951,47.103155911446045,7.243776146796683,-36.606993296960546,28.743052129329964
99969,304.2305142,6.92173932,9.72,21.23,6.354749970829996,47.103155911446045,26.303529449238315,-38.660163335619394,5.676566408867058
7467,24.04220085,-29.39235687,8.83,21.22,5.463726897826611,47.12535344015078,37.49726689459525,16.727962834670993,-23.1285358744666
13291,42.76749511,30.28682012,7.56,21.22,4.193726897826609,47.12535344015078,29.87356195856594,27.631757780789,23.766682450663144
20524,65.97248467,-34.75591117,8.38,21.22,5.013726897826611,47.12535344015078,15.764863393546307,35.36274909348103,-26.865293514001703
40888,125.16203304,-77.48457640000001,4.34,21.22,0.9737268978266104,47.12535344015078,-5.881098453654968,8.348728110051063,-46.00554702187543
71813,220.34328079,29.05925235,7.81,21.22,4.44372689782661,47.12535344015078,-31.39654818591436,-26.667009293795985,22.88943673822681
81687,250.29805122,-1.0002837,6.25,21.22,2.8837268978266097,47.12535344015078,-15.884821152690025,-44.35983075523188,-0.8226841273336548
93244,284.90578844,15.06847757,4.02,21.22,0.6537268978266102,47.12535344015078,11.705266807212045,-43.973747798928315,12.251333410994821
14007,45.08210459,-37.45455908,8.48,21.21,5.112703342582809,47.14757190004714,26.42724140436877,26.50309037965643,-28.67194880284725
31833,99.83296401,-49.29355378,11.48,21.21,8.11270334258281,47.14757190004714,-5.251182825521989,30.297170789164767,-35.740733864531094
2712,8.62236013,47.91539661,7.38,21.2,4.011679304643756,47.16981132075472,31.257182422665693,4.739682496848591,35.0073571818963
8078,25.93731432,9.56877399,8.51,21.2,5.141679304643756,47.16981132075472,41.828364720765926,20.344437272744575,7.841101764264122
16227,52.26609285,1.66872788,11.81,21.2,8.441679304643758,47.16981132075472,28.855454109251394,37.28896679679707,1.3736169086949097
20261,65.15101968,15.09550358,5.26,21.2,1.8916793046437568,47.16981132075472,19.138074659518715,41.32577090228711,12.284374534096855
51208,156.89595037,12.98025534,10.69,21.2,7.321679304643757,47.16981132075472,-42.27786602287467,18.036569967670648,10.595059621766236
52962,162.48283605,61.71695192,9.25,21.2,5.881679304643757,47.16981132075472,-21.313905224336988,6.727268868167893,41.538565185848185
84636,259.52946915,-24.07284264,6.59,21.2,3.2216793046437573,47.16981132075472,-7.826618315531862,-42.350204938973775,-19.240459646419648
85326,261.55498531,-48.59034912,8.85,21.2,5.481679304643757,47.16981132075472,-4.5820261039637895,-30.861622633151654,-35.377342823721726
95795,292.26207180000006,-49.87479015,8.87,21.2,5.5016793046437575,47.16981132075472,11.516490755348705,-28.133137982846677,-36.06782621611229
114099,346.63669557,69.87220034,10.71,21.2,7.341679304643757,47.16981132075472,15.792361714345159,-3.751584483151132,44.289028273204025
2843,9.0071737,-5.57045671,6.72,21.19,3.3506547835539733,47.19207173194904,46.39002189501998,7.353411724213671,-4.580921189803121
38225,117.47528014,86.36560204,7.88,21.19,4.5106547835539725,47.19207173194904,-1.3801715791435425,2.654080087315464,47.09716148193714
52667,161.53833485,25.76104281,8.05,21.19,4.6806547835539725,47.19207173194904,-40.3145367514931,13.459069031763393,20.510563660323008
73639,225.78681945,-42.61430059,10.0,21.19,6.6306547835539735,47.19207173194904,-24.21825203664932,-24.89271521363769,-31.951848646603914
84883,260.21916423,-10.69635486,6.46,21.19,3.0906547835539735,47.19207173194904,-7.8776857737225505,-45.69806213837704,-8.759042070965508
88041,269.74057511,-51.624817799999995,9.64,21.19,6.270654783553972,47.19207173194904,-0.13265207789171835,-29.29692778430116,-36.996811486682155
105502,320.52139118,19.80435581,4.08,21.19,0.7106547835539736,47.19207173194904,34.27136572944874,-28.229650620827343,15.989119776204461
106438,323.37853981,-27.89010323,7.65,21.19,4.280654783553973,47.19207173194904,33.47663720922914,-24.881404773061924,-22.075372976104614
118146,359.47920649,-7.09261536,9.97,21.19,6.600654783553972,47.19207173194904,46.82901682429636,-0.425666950072523,-5.826973937714738
10556,33.98098125,46.45767086,11.15,21.18,7.779629778857332,47.21435316336164,26.97090492621643,18.17908213432336,34.22406178186857
15604,50.23283963,66.91130637,9.86,21.18,6.489629778857331,47.21435316336164,11.843714591804554,14.231846589354847,43.432431568582274
20826,66.94170443,11.73644954,7.49,21.18,4.119629778857332,47.21435316336164,18.105719482418625,42.534027966556955,9.603881069586162
23686,76.36601929999999,-33.81242864,9.71,21.18,6.339629778857333,47.21435316336164,9.246930027805362,38.123285032180185,-26.27364778729166
56272,173.04924669,0.61854245,12.05,21.18,8.679629778857333,47.21435316336164,-46.864621816557964,5.713368105133616,0.5096974797659519
93645,286.0403358,17.55591189,6.93,21.18,3.5596297788573317,47.21435316336164,12.438344940350001,-43.26269245405296,14.241564570142446
9685,31.14600838,-54.88162897,6.45,21.17,3.0786042900970605,47.23665564478035,23.256679375268806,14.0548091376539,-38.63794561106511
20205,64.94805793,15.62770031,3.65,21.17,0.2786042900970602,47.23665564478035,19.262455283455544,41.21088696551863,12.72486732628994
20484,65.8541598,16.77732694,5.64,21.17,2.26860429009706,47.23665564478035,18.500165118357565,41.26902360680689,13.634999730028634
35846,110.86897549999999,25.05060041,5.04,21.17,1.6686042900970603,47.23665564478035,-15.244347554151206,39.98595446073188,20.000873731316844
54446,167.0991786,-26.15433815,9.95,21.17,6.578604290097059,47.23665564478035,-41.329828373170145,9.466417915925016,-20.821475811981077
66060,203.14383052,-29.56528224,6.45,21.17,3.0786042900970605,47.23665564478035,-37.779593518942335,-16.148532300790528,-23.307270423139954
81353,249.21505199,-65.58686975,7.68,21.17,4.30860429009706,47.23665564478035,-6.928146284496039,-18.25291725113706,-43.01317748536285
95066,290.13682588,-5.41587489,4.98,21.17,1.6086042900970607,47.23665564478035,16.18924744116262,-44.151247417938414,-4.458391552158188
7759,24.97691301,-9.97245897,7.85,21.16,4.477578316815741,47.25897920604915,42.19197199098426,19.653745791771826,-8.184063261131184
11090,35.70984185,41.39653472,5.81,21.16,2.437578316815741,47.25897920604915,28.78592253838321,20.69228241832814,31.25077963078898
32970,103.00863683,-33.91572691,7.21,21.16,3.837578316815741,47.25897920604915,-8.827957406408435,38.21180409709999,-26.36923038833855
74092,227.12587332,72.36935966,7.84,21.16,4.467578316815741,47.25897920604915,-9.738952962219617,-10.489857002189769,45.03916974002817
99046,301.63635972,-21.67657817,7.99,21.16,4.617578316815743,47.25897920604915,23.03561974217968,-37.39067782383836,-17.45590302921652
116971,355.68035357,-14.54474243,4.49,21.16,1.1175783168157416,47.25897920604915,45.614471882381245,-3.4454991725599884,-11.868428958422596
4194,13.395191,-22.20333385,8.92,21.15,5.546551858555306,47.28132387706854,42.584453367271315,10.14127078924686,-17.867359787000254
39822,122.0457923,71.92552031,8.18,21.15,4.806551858555307,47.28132387706854,-7.783417823567272,12.433948191258569,44.94818046294115
48095,147.08970292,-75.77808685,6.8,21.15,3.4265518585553063,47.28132387706854,-9.751879884675413,6.3112603901411175,-45.832220310289905
49363,151.15143814,53.89172560000001,5.71,21.15,2.336551858555306,47.28132387706854,-24.40558578053145,13.444033913636803,38.19880786629808
55765,171.4019142,16.45655059,5.58,21.15,2.206551858555306,47.28132387706854,-44.83482772470714,6.7790980407846835,13.394239068252912
87824,269.10184452,-26.77318719,7.39,21.15,4.016551858555307,47.28132387706854,-0.6616880915548236,-42.20742447123885,-21.298335050947394
97196,296.3147519,-68.38951599,10.11,21.15,6.7365518585553055,47.28132387706854,7.719421505175486,-15.608943535544515,-43.95787757499068
350,1.0993091,-57.32287483,10.37,21.14,6.995524914857037,47.30368968779562,25.534765320040268,0.48998451749302796,-39.81676447556164
30258,95.48312793,-78.71745004,8.98,21.14,5.60552491485704,47.30368968779562,-0.8843250378355856,9.21250093894235,-46.389512325057964
76747,235.08032925,-71.56775532,9.52,21.14,6.145524914857037,47.30368968779562,-8.561580513018287,-12.26376304735633,-44.87692628864709
97048,295.84762728,23.39133529,11.32,21.14,7.94552491485704,47.30368968779562,18.92848805926636,-39.07253744475532,18.779995087796628
106006,322.05075067,-21.72559552,7.99,21.14,4.615524914857039,47.30368968779562,34.65196467734758,-27.023687000588666,-17.510018360165482
112951,343.13761518,76.02763064,9.37,21.14,5.995524914857037,47.30368968779562,10.930579345947377,-3.313127055498595,45.90408132568752
12767,41.01764159,-52.16986926,10.61,21.13,7.234497485261568,47.326076668244184,21.90044716460344,19.04961026052224,-37.3796775764739
50742,155.42520656,48.04197552,7.59,21.13,4.214497485261568,47.326076668244184,-28.77543346586425,13.159112158094153,35.193319378411076
73674,225.89876329999998,-27.84065709,7.66,21.13,4.284497485261569,47.326076668244184,-29.12325889408949,-30.05157387766607,-22.101950856690067
76543,234.49638264,10.24074306,7.07,21.13,3.694497485261568,47.326076668244184,-27.046976247033502,-37.91339883110304,8.413845599643944
82636,253.38430228,42.82564648,6.81,21.13,3.434497485261568,47.326076668244184,-9.925401762096511,-33.2608109805766,32.17083128524741
114543,348.02717416,26.92969136,9.55,21.13,6.174497485261568,47.326076668244184,41.27628870661635,-8.753087137881781,21.433828145556053
20255,65.10431578,18.74272543,6.11,21.12,2.733469569308874,47.34848484848483,18.87518827999445,40.67113385660872,15.213978955545215
50489,154.64565793,-35.76506644,7.62,21.12,4.243469569308873,47.34848484848483,-34.718831993059275,16.451821552308573,-27.67344015650957
56321,173.20782130000003,18.00231851,7.26,21.12,3.8834695693088737,47.34848484848483,-44.71445371730817,5.325685253378954,14.633308675478856
97940,298.56230842,1.94408544,8.78,21.12,5.403469569308873,47.34848484848483,22.624951804050216,-41.56212827362536,1.6062585963392555
110340,335.23206764,-41.43013541,8.65,21.12,5.273469569308874,47.34848484848483,32.23456450701289,-14.872572405449535,-31.3307909018442
41425,126.74011653,-0.34183996,9.95,21.11,6.572441166538281,47.37091425864519,-28.3361312005548,37.96033864221257,-0.2826242264966252
45996,140.70785477,-40.7649494,8.81,21.11,5.432441166538283,47.37091425864519,-27.76732303828567,22.72093442266186,-30.931188595792822
46637,142.64980457,10.60176537,8.66,21.11,5.282441166538282,47.37091425864519,-37.01432333335842,28.24863831546023,8.715378316276649
54846,168.43078532,-63.40219521,9.54,21.11,6.162441166538281,47.37091425864519,-20.778231657722856,4.25352503641222,-42.35771631760301
55666,171.09086074,-5.90974645,6.94,21.11,3.5624411665382825,47.37091425864519,-46.550668544223754,7.297247739713184,-4.877391845134244
57402,176.52708335,-38.14705762,8.51,21.11,5.132441166538282,47.37091425864519,-37.18539736469735,2.25671378812495,-29.26016034487781
75401,231.09250443,57.38481788,9.88,21.11,6.502441166538283,47.37091425864519,-16.036153085370586,-19.86850321051765,39.90097607949114
77179,236.37579245,21.17853852,9.24,21.11,5.862441166538282,47.37091425864519,-24.459646245655176,-36.78100330099039,17.113942252147964
96507,294.29900895,28.50006016,6.67,21.11,3.2924411665382816,47.37091425864519,17.130828991475127,-37.94233039862776,22.60349043148243
21946,70.75569964,18.71187127,9.92,21.1,6.5414122764884635,47.39336492890996,14.795047721506956,42.38005442151672,15.204229327145972
33595,104.69798197,26.08085056,6.2,21.1,2.8214122764884637,47.39336492890996,-10.800394849652463,41.174564817088296,20.83597183958134
90833,277.94968545,61.77890188,8.26,21.1,4.881412276488462,47.39336492890996,3.0995390620459893,-22.19577626943556,41.75968645338283
106868,324.66971114,-18.69143256,8.39,21.1,5.011412276488464,47.39336492890996,36.62576095041865,-25.961563490698662,-15.18821566893368
109149,331.64532357,-34.40845182,10.26,21.1,6.881412276488462,47.39336492890996,34.40979983202327,-18.570146875704655,-26.78145552093241
113698,345.41325114,25.78835243,9.77,21.1,6.391412276488463,47.39336492890996,41.29785792222668,-10.747087599162443,20.618391752421907
1003,3.13675616,-30.85929019,8.66,21.09,5.280382898697433,47.415836889521046,40.64217390702037,2.2272514500075875,-24.321073969371025
8128,26.12028211,-33.84248655,8.74,21.09,5.360382898697433,47.415836889521046,35.360214464643455,17.338314240755953,-26.406432554150218
16477,53.04777452,-8.12948154,10.54,21.09,7.160382898697432,47.415836889521046,28.21754215201248,37.510978283098005,-6.7051033607255865
19400,62.34233945,54.82908817,6.25,21.09,2.8703828986974336,47.415836889521046,12.678053882174348,24.191552816997408,38.75948025963162
20899,67.20096632,17.28553719,7.83,21.09,4.450382898697433,47.415836889521046,17.54380855814208,41.737041777287715,14.088850658938265
48025,146.84526573,2.31516458,7.72,21.09,4.340382898697434,47.415836889521046,-39.66397702439525,25.910647871964823,1.915421989264026
58369,179.53020284,32.2740587,6.42,21.09,3.040382898697433,47.415836889521046,-40.0889169404951,0.3287167322250316,25.31861512369317
95571,291.59612571,-63.2299581,7.91,21.09,4.530382898697433,47.415836889521046,7.860547513479223,-19.857399637202626,-42.33387603764184
105156,319.52131,-29.51305066,8.47,21.09,5.090382898697435,47.415836889521046,31.386842942688023,-26.786713623833837,-23.358074647954496
108787,330.56510841,-54.49229349,9.01,21.09,5.630382898697434,47.415836889521046,23.984737031027144,-13.53395484421935,-38.59826477655144
7949,25.52543359,69.08601991,7.53,21.08,4.149353032702547,47.43833017077796,15.281022253202885,7.2970019637141075,44.31296977895313
19796,63.64279178,10.70140049,7.11,21.08,3.7293530327025466,47.43833017077796,20.694722134404326,41.7675441432099,8.808853581286833
20485,65.85502034,15.763187,10.47,21.08,7.089353032702547,47.43833017077796,18.67475391832657,41.66016176283431,12.887189661682134
57059,175.45646876,-40.57350719,9.22,21.08,5.839353032702547,47.43833017077796,-35.91959825566989,2.8543947725352616,-30.854984378954764
79735,244.09549161,-65.08520936,9.0,21.08,5.619353032702548,47.43833017077796,-8.730611243778668,-17.97638419871744,-43.02349599744132
91507,279.92556119999995,37.99296638,7.5,21.08,4.119353032702547,47.43833017077796,6.444084953051032,-36.82593285031595,29.20136312252605
94674,288.9742003,-48.35742608,10.46,21.08,7.079353032702548,47.43833017077796,10.249105590452386,-29.809161533902106,-35.45087999800895
105368,320.13606921,-23.60654135,10.56,21.08,7.179353032702547,47.43833017077796,33.365102528325025,-27.861886156900603,-18.99685243523284
107618,326.95995883,-16.07963206,8.06,21.08,4.679353032702546,47.43833017077796,38.21128551370965,-24.852682039099307,-13.13914092492111
113010,343.2986957,-37.83901053,9.36,21.08,5.979353032702546,47.43833017077796,35.883453473039715,-10.766442361155429,-29.10080162338925
2201,6.95739605,-6.48384114,11.59,21.07,8.208322678040501,47.46084480303749,46.81003027745674,5.712220516010803,-5.359420828602573
20711,66.57664484,22.81369394,4.28,21.07,0.8983226780405014,47.46084480303749,17.39079334809305,40.142850205539375,18.402273596421747
54114,166.08938872,-78.86867458,8.87,21.07,5.4883226780404994,47.46084480303749,-8.893992340244074,2.2027887253038188,-46.56797624442537
73434,225.09530534,7.73580624,7.88,21.07,4.498322678040501,47.46084480303749,-33.19910466654357,-33.309735038991484,6.388488897233755
74930,229.67493696,10.42768238,7.11,21.07,3.7283226780405014,47.46084480303749,-30.20576811535668,-35.5858509375432,8.590144063417561
10602,34.12708452,-51.51211145,3.56,21.06,0.17729183424733952,47.48338081671413,24.46237824738819,16.579145092198747,-37.16712865259606
21261,68.42443979999999,19.0141167,10.74,21.06,7.35729183424734,47.48338081671413,16.508265431823823,41.74713714218968,15.47013790012078
27823,88.31351733,-36.26359267,8.59,21.06,5.207291834247338,47.48338081671413,1.1267748533540092,38.26946986172744,-28.08646486685855
42228,129.15296769,-5.614493700000001,9.72,21.06,6.33729183424734,47.48338081671413,-29.83684568599771,36.64496195678766,-4.64552004415439
50660,155.19179450000001,32.39856057,9.23,21.06,5.84729183424734,47.48338081671413,-36.39237259067125,16.821961935577637,25.44186053819242
50908,155.93829657,-54.22547713,10.99,21.06,7.60729183424734,47.48338081671413,-25.3466062606496,11.31775929610178,-38.524399143506386
67027,206.04229593,4.87701324,11.45,21.06,8.067291834247339,47.48338081671413,-42.507942519105185,-20.771366990305182,4.0369035078392805
78139,239.32913586,34.53515605,11.19,21.06,7.807291834247339,47.48338081671413,-19.953182556494962,-33.643949948570125,26.918889121031512
81991,251.25046052,6.08878583,6.55,21.06,3.16729183424734,47.48338081671413,-15.176570194797337,-44.709914712097216,5.036536244729929
96834,295.22903510000003,-1.86996181,7.53,21.06,4.14729183424734,47.48338081671413,20.228431953723398,-42.93112194645971,-1.549439542829267
111478,338.79670514,-72.55174296,8.01,21.06,4.627291834247338,47.48338081671413,13.27378086818475,-5.149438472616885,-45.29858142000961
117894,358.70562807,-30.14364304,11.84,21.06,8.45729183424734,47.48338081671413,41.05168570658368,-0.9275585636406272,-23.84470988592617
71527,219.43759664,3.33279,8.97,21.05,5.586260500858437,47.50593824228025,-36.62758642585639,-30.126511251809678,2.7617749166707393
73803,226.27295478,79.06040841,12.19,21.05,8.806260500858436,47.50593824228025,-6.231649474347695,-6.514889141175277,46.64265143177866
96827,295.21169817,27.13551496,10.94,21.05,7.556260500858436,47.50593824228025,18.008469102357086,-38.24967203358092,21.667297897806566
96943,295.61348048,8.15470792,8.99,21.05,5.606260500858437,47.50593824228025,20.329064685737976,-42.40442480077071,6.738549888381653
20889,67.15388879,19.18052092,3.53,21.04,0.14522867740850787,47.52851711026615,17.428919846394738,41.36853410236693,15.61528347197431
23100,74.55395495,40.05711487,7.21,21.04,3.825228677408508,47.52851711026615,9.688711311007284,35.06455440353927,30.58702071654016
46690,142.77602608,3.07977745,7.27,21.04,3.885228677408508,47.52851711026615,-37.791197868705225,28.71001151939758,2.55353498219436
72315,221.8264347,12.97984021,9.71,21.04,6.325228677408509,47.52851711026615,-34.51182119453812,-30.88579311459691,10.675294853979869
86415,264.86564875,-45.88621435,8.43,21.04,5.045228677408508,47.52851711026615,-2.9607274715651664,-32.95116829337068,-34.123518863709606
89855,275.04767686,-45.92186997,7.34,21.04,3.955228677408508,47.52851711026615,2.9090081607136966,-32.934450076060386,-34.144100638459484
95829,292.35983013,0.52871908,10.73,21.04,7.3452286774085085,47.52851711026615,18.08012783577942,-43.953117776602326,0.4385816444631968
475,1.42333268,58.31365552,8.22,21.03,4.834196363431606,47.5511174512601,24.969414705494252,0.6204138733088449,40.46297303405158
7037,22.68508687,50.66602835,8.69,21.03,5.304196363431607,47.5511174512601,27.80812198454813,11.623885824383686,36.77910277450655
22319,72.11521571,2.71513834,6.51,21.03,3.124196363431606,47.5511174512601,14.586739934349938,45.20245534908893,2.2525140098997833
62896,193.35894159,-40.17881857,4.25,21.03,0.8641963634316063,47.5511174512601,-35.34765172062124,-8.394235121227139,-30.678805475943022
69483,213.37062458,51.78999066,4.53,21.03,1.1441963634316066,47.5511174512601,-24.563292295351186,-16.178444209123235,37.363235746505694
76758,235.09595742,-20.97094416,9.69,21.03,6.304196363431608,47.5511174512601,-25.406663419737768,-36.414122391599214,-17.018281793098993
34782,108.01716282,-30.82142072,6.1,21.02,2.7131635584611167,47.57373929590866,-12.636473396334988,38.85146323975994,-24.375069534842048
61044,187.67539834,50.97499729,7.91,21.02,4.523163558461119,47.57373929590866,-29.68687514576147,-4.000843781029438,36.95867102203287
69249,212.64376594,-28.44038115,11.23,21.02,7.843163558461118,47.57373929590866,-35.2244229770761,-22.56488797230595,-22.656710425928978
106510,323.5878678,-7.74623926,10.7,21.02,7.313163558461118,47.57373929590866,37.93646106547673,-27.981572507788325,-6.412268897514883
110309,335.1443426000001,54.84202846,7.41,21.02,4.023163558461119,47.57373929590866,24.856952133221835,-11.514838984848993,38.89474366022745
5273,16.85136635,69.87942742,10.58,21.01,7.192130262029764,47.596382674916676,15.669949309891127,4.746369641850847,44.69161339206124
8775,28.21350698,4.83276439,11.48,21.01,8.092130262029764,47.596382674916676,41.79244426478598,22.421598370164727,4.0098843672719715
11486,37.04162643,29.66953828,5.29,21.01,1.902130262029764,47.596382674916676,33.01047866918854,24.912801649993053,23.560056360634213
23824,76.82630615,-83.86025826,6.8,21.01,3.4121302620297635,47.596382674916676,1.1601698941147869,4.956644916372111,-47.32336971018548
26444,84.40429072,6.11222256,7.64,21.01,4.252130262029763,47.596382674916676,4.61466250705756,47.100287826709106,5.067881246065581
53523,164.25256762,41.88513025,9.72,21.01,6.332130262029764,47.596382674916676,-34.10482575629696,9.616905744042716,31.777218691696877
57713,177.53330619,4.90786166,9.19,21.01,5.802130262029762,47.596382674916676,-47.37793301922074,2.0409725059451533,4.072043441973235
69699,213.99953250000002,56.68937159,6.68,21.01,3.2921302620297634,47.596382674916676,-21.67023220238589,-14.616498922779071,39.776558916932274
96037,292.90751726,17.78323706,8.27,21.01,4.882130262029763,47.596382674916676,17.641419269018495,-41.74780721429159,14.536731500242894
103045,313.16335749,-8.98323782,4.73,21.01,1.3421302620297642,47.596382674916676,32.160393908061536,-34.291262152811484,-7.431961207015661
105638,320.95318062,-40.70142179,12.37,21.01,8.982130262029763,47.596382674916676,28.02372215342327,-22.731103964919118,-31.038420593530216
116351,353.64954516,34.03908946,9.05,21.01,5.662130262029764,47.596382674916676,39.19900961101747,-4.362553853348854,26.642473855276627
11923,38.4722453,49.5062372,7.77,21.0,4.381096473669597,47.61904761904759,24.209253000456613,19.237769469260112,36.213174276119574
15648,50.36086309,43.32965174,4.96,21.0,1.5710964736695976,47.61904761904759,22.097916956812707,26.674673653787604,32.67594754217329
20616,66.25124467,11.97796391,8.41,21.0,5.021096473669598,47.61904761904759,18.75992539008129,42.63768622634872,9.88264179089468
29974,94.65632829,67.7284632,8.41,21.0,5.021096473669598,47.61904761904759,-1.4650710816477264,17.987887240387238,44.066576625578215
57984,178.40551229,49.60047876,11.24,21.0,7.851096473669598,47.61904761904759,-30.850599331678342,0.8587648963541257,36.26398681714629
62118,190.96805713,-32.05091345,9.47,21.0,6.081096473669598,47.61904761904759,-39.6235490840104,-7.679115086883299,-25.270125555971077
79781,244.23032857,-3.95336481,6.18,21.0,2.7910964736695973,47.61904761904759,-20.653331912183585,-42.78124612923828,-3.283071229784023
100225,304.90814198,-69.01505329999999,8.2,21.0,4.811096473669597,47.61904761904759,9.759054144101333,-13.9850404650814,-44.46069276954259
3267,10.39382484,65.86836175,6.95,20.99,3.560062192912004,47.64173415912335,19.157973346392343,3.514011785451232,43.47825447415307
26245,83.86158723,-33.26948575,6.74,20.99,3.350062192912004,47.64173415912335,4.259395114310566,39.60485195843592,-26.13518869836495
47836,146.25778423,-49.48739233,8.04,20.99,4.650062192912003,47.64173415912335,-25.735324274853703,17.19073694909072,-36.22024960300348
58254,179.21302705,-38.84927284,7.94,20.99,4.550062192912004,47.64173415912335,-37.099826215635204,0.5096081442513766,-29.88441112014023
67623,207.84356291,26.3262211,11.0,20.99,7.610062192912004,47.64173415912335,-37.756900412309655,-19.943657289858177,21.128223750429143
82688,253.53402417,-4.33990566,7.82,20.99,4.430062192912004,47.64173415912335,-13.465134928665387,-45.556859842661716,-3.6052040604509257
93203,284.77387015,13.62254853,5.27,20.99,1.880062192912004,47.64173415912335,11.80710399555791,-44.77075787788753,11.220800682938533
101292,307.96945760000006,-40.90138948,7.6,20.99,4.210062192912004,47.64173415912335,22.154479373641554,-28.387618943958355,-31.19386106374279
106130,322.46508368,-55.01697917,11.56,20.99,8.170062192912004,47.64173415912335,21.65999974324666,-16.64128374763443,-39.03392012137461
40227,123.23637913,-40.539126399999994,9.39,20.98,5.999027419287696,47.66444232602478,-19.853721591200834,30.297663577454724,-30.98032251248205
44137,134.84301433,7.41531386,7.84,20.98,4.449027419287695,47.66444232602478,-33.33027630468508,33.51342293885305,6.1516035816564845
89396,273.65270096,-27.98040895,7.99,20.98,4.5990274192876965,47.66444232602478,2.681671846468727,-42.00734404401821,-22.362708796706357
95261,290.71325245,-54.42372882,5.03,20.98,1.6390274192876957,47.66444232602478,9.808038714433211,-25.93807563404423,-38.76748213683374
99945,304.16906152,-59.11737354,9.12,20.98,5.729027419287696,47.66444232602478,13.740584616474885,-20.24215938549473,-40.90660557979193
103611,314.88612193,1.0654059,8.61,20.98,5.219027419287695,47.66444232602478,33.63098076965954,-33.76493351130351,0.8862616425112404
111553,338.98517143,-59.86426105,7.95,20.98,4.5590274192876965,47.66444232602478,22.338309934072534,-8.5815076522329,-41.22204140935923
118115,359.38853299,-9.64716359,7.89,20.98,4.499027419287695,47.66444232602478,46.987716136486256,-0.5014772355998203,-7.9876226194098665
54,0.15165558,17.96895579,10.57,20.97,7.17799215232672,47.68717215069146,45.36101465252923,0.12006586018063843,14.711571011008001
5296,16.94216802,-9.78559168,5.71,20.97,2.3179921523267195,47.68717215069146,44.9538148285545,13.694160005187936,-8.104992402342479
60541,186.16420272,5.03551648,7.97,20.97,4.577992152326718,47.68717215069146,-47.228471208798645,-5.100800207751036,4.185657923190571
66514,204.50884521,39.17844144,7.77,20.97,4.377992152326718,47.68717215069146,-33.635488157390014,-15.334846521389597,30.125783082090745
68374,209.93988331,-26.64444488,10.49,20.97,7.09799215232672,47.68717215069146,-36.93503737158896,-21.272813694366747,-21.385434286302747
107246,325.82654449,12.51853413,7.85,20.97,4.457992152326718,47.68717215069146,38.51557662805429,-26.14908195498803,10.336452856250123
55262,169.77792681,13.39075349,7.12,20.96,3.7269563915584447,47.709923664122144,-45.676150051735895,8.236604234420186,11.049184728892927
103311,313.94849197,-17.11402614,7.27,20.96,3.876956391558444,47.709923664122144,31.64509952285665,-32.82846918850454,-14.039804235254413
115220,350.06533995,-3.91887496,6.64,20.96,3.2469563915584443,47.709923664122144,46.884638340392065,-8.211908309585072,-3.2606848424784918
29582,93.50269423,38.84170715,10.37,20.95,6.97592013651157,47.73269689737468,-2.2714149648483963,37.10866962081647,29.936560693025484
69201,212.51354194,-61.52020961,9.68,20.95,6.285920136511573,47.73269689737468,-19.193775184802558,-12.234161967417116,-41.95634193071299
82568,253.17135057,18.06218777,6.81,20.95,3.4159201365115712,47.73269689737468,-13.1381160920125,-43.43703143190443,14.79947833652226
113782,345.63647899,5.71832255,11.51,20.95,8.115920136511571,47.73269689737468,46.010530257973436,-11.782276305350795,4.755988177142876
31931,100.09518606,-82.38073112,10.35,20.94,6.954883386714119,47.75549188156632,-1.109878702589913,6.233857106155787,-47.33385891405766
67594,207.76190966,23.76276704,9.79,20.94,6.394883386714119,47.75549188156632,-38.675802570661716,-20.35858980332623,19.243105819629125
68792,211.21576106,58.86746059,7.58,20.94,4.1848833867141195,47.75549188156632,-21.115871124535698,-12.79616650654429,40.87744016250456
72673,222.88190611,-60.93106487,7.16,20.94,3.76488338671412,47.75549188156632,-17.001856070213368,-15.789097043937929,-41.740008499702135
77516,237.40527375,-3.43014112,3.54,20.94,0.1448833867141195,47.75549188156632,-25.679473065190482,-40.162016920541504,-2.857282768408012
95274,290.75808453,47.71476367,8.97,20.94,5.57488338671412,47.75549188156632,11.387944016708962,-30.04516779983654,35.32972725343793
30890,97.2657186,17.74562999,7.61,20.93,4.213846141693433,47.77830864787386,-5.755064336383277,45.13957960605899,14.562429904512827
